FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.019,0.0044444444444444444,0.013384313725490196,0.013864923747276688,,,,,100,0.97,1,4.870294909555817e-07,9.257790213642345e-06,3.224297801165718e-05,3.394107273078174e-05,,1.2,32,1,256,256,1000
0.0,0.0,0.003345098039215686,0.0035381263616557734,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,4.870294909555817e-07,9.257790213642345e-06,3.847702397370573e-05,4.077439443608078e-05,1.0,1.2,32,1,8,256,1000
0.071,0.01,0.010847058823529411,0.011246187363834422,,,,,100,0.97,1,0.0,4.786419614286361e-06,3.919413953320741e-05,4.174802337302926e-05,,1.2,32,1,256,256,1000
0.0,0.0,0.002792156862745098,0.002971677559912854,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,0.0,4.786419614286361e-06,3.2679322633799e-05,3.460768854140466e-05,1.0,1.2,32,1,8,256,1000
0.053,0.0,0.010694117647058823,0.011224400871459695,,,,,100,0.97,1,0.0,3.195786045836171e-05,3.7695564278438995e-05,3.560451772333023e-05,,1.2,32,1,256,256,1000
0.0,0.0,0.0008980392156862745,0.0007450980392156863,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,0.0,3.7575637323013684e-05,2.349305815253378e-05,2.4351107931587852e-05,1.0,1.2,32,1,8,256,1000
0.061,0.017777777777777778,0.01216470588235294,0.012901960784313726,,,,,100,0.97,1,0.0,0.0,5.0527321660714665e-05,5.2084122500862926e-05,,1.2,32,1,256,256,1000
0.003,0.0,0.0004470588235294118,0.000326797385620915,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,0.0003224086655633563,0.0,1.6882057026509873e-05,1.7709314339608944e-05,1.0,1.2,32,1,8,256,1000
0.03,0.0044444444444444444,0.011666666666666667,0.012043572984749455,,,,,100,0.97,1,0.0018152249291395832,4.016662646419484e-06,2.5711047004669757e-05,3.467990965674565e-05,,1.2,32,1,256,256,1000
0.038,0.0,0.0018509803921568627,0.001991285403050109,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,8.981392307313863e-05,4.016662646419484e-06,2.4965568341558595e-05,2.615894347470267e-05,1.0,1.2,32,1,8,256,1000
0.068,0.0022222222222222222,0.0114,0.012200435729847494,,,,,100,0.97,1,0.0,5.080479971799242e-06,4.085852499527051e-05,4.369724895436073e-05,,1.2,32,1,256,256,1000
0.0,0.0,0.002682352941176471,0.0025925925925925925,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,0.0,5.080479971799242e-06,2.4084818568764348e-05,2.4921346427053233e-05,1.0,1.2,32,1,8,256,1000
0.105,0.044444444444444446,0.012745098039215686,0.013464052287581699,,,,,100,0.97,1,1.7209631616165178e-06,0.0,3.263654906376811e-05,2.770267285613715e-05,,1.2,32,1,256,256,1000
0.046,0.024444444444444446,0.003552941176470588,0.003812636165577342,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,7.17002602831136e-05,9.783069560022186e-08,2.4691988001046645e-05,2.2933717279878727e-05,1.0,1.2,32,1,8,256,1000
0.068,0.0022222222222222222,0.01275686274509804,0.013372549019607842,,,,,100,0.97,1,0.0,2.3512946691155445e-05,4.816592877796168e-05,4.783890980697627e-05,,1.2,32,1,256,256,1000
0.0,0.0,0.0003333333333333333,0.0002570806100217865,640.0,640.0,0.9794896909684174,0.9794896909684174,100,0.97,2,0.002057291239875407,2.3512946691155445e-05,1.689522539511164e-05,2.557891604074099e-05,1.0,1.2,32,1,8,256,1000
0.108,0.0022222222222222222,0.01163529411764706,0.012601307189542483,,,,,100,0.97,1,0.0007031823031677021,4.031602377859045e-05,3.2482312679684436e-05,3.309142782323439e-05,,1.2,32,1,256,256,1000
