FNTotalDishonest,FNTotalDishonest_HL,FNTotalHonest,FNTotalHonest_HL,QPQ2HL0,QPQ2HL1,QPQ2TH0,QPQ2TH1,QPQHL,QPQTH,QPQversion,UtilityDishonest,UtilityDishonest_HL,UtilityHonest,UtilityHonest_HL,alpha,betafactor,clusters,numliars,playerperclusters,players,rounds
0.053,0.0,0.010749019607843137,0.011259259259259259,,,,,100,0.97,1,1.0829705860652127e-06,4.687204246378215e-06,4.035739428998312e-05,4.267713665664652e-05,,1.2,64,1,256,256,1000
0.0,0.0,0.006733333333333333,0.006893246187363834,376.0,376.0,0.976175022706839,0.976175022706839,100,0.97,2,1.0829705860652127e-06,4.687204246378215e-06,2.6909419522546875e-05,2.7909653720155855e-05,1.0,1.2,64,1,4,256,1000
0.144,0.0,0.01275686274509804,0.013816993464052288,,,,,100,0.97,1,2.931693850827699e-06,4.0489783968668966e-05,3.4016485851055176e-05,3.569900257163759e-05,,1.2,64,1,256,256,1000
0.015,0.0,0.0042,0.004357298474945534,376.0,376.0,0.976175022706839,0.976175022706839,100,0.97,2,8.926166098904065e-05,7.47821994814256e-05,3.8444725360400095e-05,3.662292997860211e-05,1.0,1.2,64,1,4,256,1000
0.053,0.0,0.012019607843137254,0.012152505446623094,,,,,100,0.97,1,0.0,1.299169443398856e-06,4.2432631944973926e-05,4.1045441945667756e-05,,1.2,64,1,256,256,1000
0.007,0.0,0.005286274509803922,0.0046971677559912856,376.0,376.0,0.976175022706839,0.976175022706839,100,0.97,2,0.0,1.299169443398856e-06,3.6281096821010696e-05,3.5735466458129375e-05,1.0,1.2,64,1,4,256,1000
0.028,0.01,0.012258823529411765,0.012413943355119826,,,,,100,0.97,1,6.232686149977518e-06,2.365747224267103e-05,4.3280435927063075e-05,4.362248937950157e-05,,1.2,64,1,256,256,1000
0.176,0.0,0.003058823529411765,0.0035773420479302833,376.0,376.0,0.976175022706839,0.976175022706839,100,0.97,2,1.886382637674777e-05,2.365747224267103e-05,5.326684274925817e-05,5.748834100166157e-05,1.0,1.2,64,1,4,256,1000
0.037,0.0,0.010972549019607843,0.011106753812636165,,,,,100,0.97,1,2.5651001355374568e-06,9.763198943866729e-06,3.542542853293947e-05,3.7698951328347184e-05,,1.2,64,1,256,256,1000
0.0,0.0,0.004811764705882353,0.00481917211328976,376.0,376.0,0.976175022706839,0.976175022706839,100,0.97,2,1.2399463748230533e-06,9.763198943866729e-06,2.951340912260443e-05,3.1083012686264806e-05,1.0,1.2,64,1,4,256,1000
